,EC_number,bigg.metabolite,KM_Value,growth condition,concentration,saturation,met:EC
1212,1.3.5.4,succ,0.0015,Glucose,2.7262,0.999450086153,succ:1.3.5.4
1213,6.2.1.5,succ,0.25,Glucose,2.7262,0.916000268799,succ:6.2.1.5
1214,1.7.1.7,gmp,0.0055,Glucose,0.3982,0.986376021798,gmp:1.7.1.7
1215,3.1.3.31,gmp,0.26,Glucose,0.3982,0.604983287754,gmp:3.1.3.31
1216,3.1.3.5,gmp,0.26,Glucose,0.3982,0.604983287754,gmp:3.1.3.5
1217,3.1.3.6,gmp,0.26,Glucose,0.3982,0.604983287754,gmp:3.1.3.6
1218,3.6.1.11,gmp,0.26,Glucose,0.3982,0.604983287754,gmp:3.6.1.11
1219,2.5.1.19,pep,0.015,Glucose,0.8123,0.981868729602,pep:2.5.1.19
1220,2.5.1.54,pep,0.005,Glucose,0.8123,0.993882295363,pep:2.5.1.54
1221,2.5.1.55,pep,0.00443,Glucose,0.8123,0.994575930846,pep:2.5.1.55
1222,2.5.1.56,pep,0.04,Glucose,0.8123,0.953068168485,pep:2.5.1.56
1223,2.5.1.7,pep,0.0004,Glucose,0.8123,0.999507813461,pep:2.5.1.7
1224,2.7.3.9,pep,0.18,Glucose,0.8123,0.818603244986,pep:2.7.3.9
1225,4.1.1.49,pep,0.06,Glucose,0.8123,0.931216324659,pep:4.1.1.49
1226,2.7.1.105,gtp,0.35,Glucose,3.1469,0.899911350053,gtp:2.7.1.105
1227,2.7.1.107,gtp,8.7,Glucose,3.1469,0.265630671315,gtp:2.7.1.107
1228,2.7.1.11,gtp,4.3,Glucose,3.1469,0.422578522607,gtp:2.7.1.11
1229,2.7.1.7,gtp,0.5,Glucose,3.1469,0.862897255203,gtp:2.7.1.7
1230,2.7.2.1,gtp,1.1,Glucose,3.1469,0.740987543856,gtp:2.7.2.1
1231,2.7.4.22,gtp,1.0,Glucose,3.1469,0.758856012925,gtp:2.7.4.22
1232,2.7.4.25,gtp,0.64,Glucose,3.1469,0.830996329452,gtp:2.7.4.25
1233,2.7.7.77,gtp,0.0065,Glucose,3.1469,0.997938732796,gtp:2.7.7.77
1234,2.7.7.B5,gtp,0.84,Glucose,3.1469,0.789309990218,gtp:2.7.7.B5
1235,3.4.24.B17,gtp,7.3,Glucose,3.1469,0.301228115518,gtp:3.4.24.B17
1236,3.6.1.55,gtp,1.0,Glucose,3.1469,0.758856012925,gtp:3.6.1.55
1237,3.6.5.3,gtp,0.0008,Glucose,3.1469,0.999745846173,gtp:3.6.5.3
1238,3.6.5.4,gtp,0.001,Glucose,3.1469,0.999682327901,gtp:3.6.5.4
1239,6.3.4.4,gtp,0.011,Glucose,3.1469,0.996516672472,gtp:6.3.4.4
1240,2.7.1.107,adp,1.0,Glucose,1.3906,0.581694971974,adp:2.7.1.107
1241,2.7.1.95,adp,0.022,Glucose,1.3906,0.984425881354,adp:2.7.1.95
1242,2.7.2.1,adp,0.5,Glucose,1.3906,0.735533693008,adp:2.7.2.1
1243,2.7.4.1,adp,0.072,Glucose,1.3906,0.950772596746,adp:2.7.4.1
1244,2.7.4.3,adp,0.09,Glucose,1.3906,0.93921383223,adp:2.7.4.3
1245,3.1.3.5,adp,0.0547,Glucose,1.3906,0.96215318619,adp:3.1.3.5
1246,3.1.4.16,adp,0.19,Glucose,1.3906,0.879792483867,adp:3.1.4.16
1247,3.1.4.37,adp,0.19,Glucose,1.3906,0.879792483867,adp:3.1.4.37
1248,3.6.3.14,adp,0.1,Glucose,1.3906,0.932912920971,adp:3.6.3.14
1249,6.3.4.14,adp,0.08,Glucose,1.3906,0.945600435197,adp:6.3.4.14
1250,2.7.1.29,dhap,0.006,Glucose,3.0367,0.998028067177,dhap:2.7.1.29
1251,4.1.2.19,dhap,0.6,Glucose,3.0367,0.835015261088,dhap:4.1.2.19
1252,4.2.3.3,dhap,0.2,Glucose,3.0367,0.938208669324,dhap:4.2.3.3
1253,2.7.1.56,f1p,0.13,Glucose,0.2982,0.696403549743,f1p:2.7.1.56
1254,3.1.3.11,f1p,1.0,Glucose,0.2982,0.229702665229,f1p:3.1.3.11
1255,2.7.4.1,gdp,0.16,Glucose,0.7672,0.827437446074,gdp:2.7.4.1
1256,3.6.1.55,gdp,0.35,Glucose,0.7672,0.68671679198,gdp:3.6.1.55
1257,2.7.4.3,amp,0.038,Glucose,1.1091,0.966872984047,amp:2.7.4.3
1258,2.7.6.1,amp,0.132,Glucose,1.1091,0.893642736282,amp:2.7.6.1
1259,3.1.3.31,amp,0.32,Glucose,1.1091,0.776082849346,amp:3.1.3.31
1260,3.1.3.5,amp,0.0129,Glucose,1.1091,0.988502673797,amp:3.1.3.5
1261,3.1.3.6,amp,0.32,Glucose,1.1091,0.776082849346,amp:3.1.3.6
1262,3.6.1.11,amp,0.32,Glucose,1.1091,0.776082849346,amp:3.6.1.11
1263,2.7.7.12,gal1p,0.29,Glucose,0.0444,0.132775119617,gal1p:2.7.7.12
1264,3.5.4.2,ade,0.23,Glucose,0.0311,0.119111451551,ade:3.5.4.2
1265,4.1.2.14,2ddg6p,0.006,Glucose,0.0265,0.815384615385,2ddg6p:4.1.2.14
1266,4.2.1.3,cit,1.16,Glucose,1.6166,0.582222862494,cit:4.2.1.3
1267,5.3.1.28,s7p,0.9,Glucose,8.2715,0.901869923131,s7p:5.3.1.28
1268,1.1.1.136,nad,4.16,Glycerol,4.3957,0.513774442769,nad:1.1.1.136
1269,1.1.1.154,nad,0.56,Glycerol,4.3957,0.886998809452,nad:1.1.1.154
1270,1.1.1.17,nad,0.2,Glycerol,4.3957,0.956481058381,nad:1.1.1.17
1271,1.1.1.205,nad,2.0,Glycerol,4.3957,0.6872898979,nad:1.1.1.205
1272,1.1.1.282,nad,0.0122,Glycerol,4.3957,0.997232242111,nad:1.1.1.282
1273,1.1.1.305,nad,0.57,Glycerol,4.3957,0.885212558149,nad:1.1.1.305
1274,1.1.1.336,nad,0.21,Glycerol,4.3957,0.954404325075,nad:1.1.1.336
1275,1.1.1.350,nad,0.56,Glycerol,4.3957,0.886998809452,nad:1.1.1.350
1276,1.1.1.37,nad,0.26,Glycerol,4.3957,0.944154477307,nad:1.1.1.37
1277,1.1.1.38,nad,0.063,Glycerol,4.3957,0.985870320946,nad:1.1.1.38
1278,1.1.1.41,nad,4.7,Glycerol,4.3957,0.48327231549,nad:1.1.1.41
1279,1.1.1.49,nad,1.67,Glycerol,4.3957,0.724681405279,nad:1.1.1.49
1280,1.1.1.6,nad,0.0165,Glycerol,4.3957,0.996260368977,nad:1.1.1.6
1281,1.1.1.75,nad,0.05,Glycerol,4.3957,0.988753177227,nad:1.1.1.75
1282,1.1.1.85,nad,0.321,Glycerol,4.3957,0.931943943859,nad:1.1.1.85
1283,1.1.1.95,nad,0.0078,Glycerol,4.3957,0.99822868173,nad:1.1.1.95
1284,1.2.1.10,nad,0.25,Glycerol,4.3957,0.946186796392,nad:1.2.1.10
1285,1.2.1.12,nad,0.045,Glycerol,4.3957,0.989866462495,nad:1.2.1.12
1286,1.2.1.16,nad,9.1,Glycerol,4.3957,0.325711152441,nad:1.2.1.16
1287,1.2.1.22,nad,0.047,Glycerol,4.3957,0.989420847683,nad:1.2.1.22
1288,1.2.1.39,nad,0.035,Glycerol,4.3957,0.992100571016,nad:1.2.1.39
1289,1.2.1.72,nad,0.8,Glycerol,4.3957,0.846026521932,nad:1.2.1.72
1290,1.2.1.8,nad,0.0025,Glycerol,4.3957,0.999431585649,nad:1.2.1.8
1291,1.3.1.12,nad,0.103,Glycerol,4.3957,0.977104496855,nad:1.3.1.12
1292,1.8.1.4,nad,0.4,Glycerol,4.3957,0.916591946952,nad:1.8.1.4
1293,2.7.1.23,nad,1.85,Glycerol,4.3957,0.703796211794,nad:2.7.1.23
1294,2.7.7.1,nad,0.37,Glycerol,4.3957,0.922361877584,nad:2.7.7.1
1295,2.7.7.18,nad,0.37,Glycerol,4.3957,0.922361877584,nad:2.7.7.18
1296,3.6.1.22,nad,5.1,Glycerol,4.3957,0.462914793012,nad:3.6.1.22
1297,6.5.1.2,nad,0.003,Glycerol,4.3957,0.999317980312,nad:6.5.1.2
1298,1.1.1.140,f6p,0.568,Glycerol,0.4799,0.45796354614,f6p:1.1.1.140
1299,2.2.1.2,f6p,0.6,Glycerol,0.4799,0.444392999352,f6p:2.2.1.2
1300,2.6.1.16,f6p,0.2,Glycerol,0.4799,0.705839093984,f6p:2.6.1.16
1301,2.7.1.105,f6p,0.028,Glycerol,0.4799,0.944871037606,f6p:2.7.1.105
1302,2.7.1.11,f6p,0.011,Glycerol,0.4799,0.977592177633,f6p:2.7.1.11
1303,3.5.99.6,f6p,1.7,Glycerol,0.4799,0.220147713198,f6p:3.5.99.6
1304,5.3.1.8,f6p,0.15,Glycerol,0.4799,0.76186696301,f6p:5.3.1.8
1305,5.3.1.9,f6p,0.147,Glycerol,0.4799,0.765512840963,f6p:5.3.1.9
1306,1.1.1.140,nadh,0.025,Glycerol,0.163,0.867021276596,nadh:1.1.1.140
1307,1.1.1.37,nadh,0.061,Glycerol,0.163,0.727678571429,nadh:1.1.1.37
1308,1.1.1.38,nadh,0.025,Glycerol,0.163,0.867021276596,nadh:1.1.1.38
1309,1.1.1.6,nadh,0.05,Glycerol,0.163,0.765258215962,nadh:1.1.1.6
1310,1.1.1.86,nadh,0.207,Glycerol,0.163,0.440540540541,nadh:1.1.1.86
1311,1.1.1.B28,nadh,0.84,Glycerol,0.163,0.162512462612,nadh:1.1.1.B28
1312,1.14.12.17,nadh,0.0032,Glycerol,0.163,0.980746089049,nadh:1.14.12.17
1313,1.3.1.9,nadh,0.02,Glycerol,0.163,0.890710382514,nadh:1.3.1.9
1314,1.5.1.20,nadh,0.02,Glycerol,0.163,0.890710382514,nadh:1.5.1.20
1315,1.5.1.36,nadh,0.04,Glycerol,0.163,0.802955665025,nadh:1.5.1.36
1316,1.5.1.38,nadh,0.5555,Glycerol,0.163,0.226861517049,nadh:1.5.1.38
1317,1.5.1.41,nadh,0.025,Glycerol,0.163,0.867021276596,nadh:1.5.1.41
1318,1.5.1.B1,nadh,0.076,Glycerol,0.163,0.682008368201,nadh:1.5.1.B1
1319,1.6.1.2,nadh,0.0017,Glycerol,0.163,0.989678202793,nadh:1.6.1.2
1320,1.6.5.11,nadh,0.132,Glycerol,0.163,0.552542372881,nadh:1.6.5.11
1321,1.6.5.2,nadh,0.014,Glycerol,0.163,0.920903954802,nadh:1.6.5.2
1322,1.6.5.3,nadh,0.013,Glycerol,0.163,0.926136363636,nadh:1.6.5.3
1323,1.7.1.15,nadh,0.0488,Glycerol,0.163,0.769593956563,nadh:1.7.1.15
1324,1.7.1.4,nadh,0.016,Glycerol,0.163,0.91061452514,nadh:1.7.1.4
1325,1.7.1.6,nadh,0.0706,Glycerol,0.163,0.697773972603,nadh:1.7.1.6
1326,3.6.1.22,nadh,0.11,Glycerol,0.163,0.59706959707,nadh:3.6.1.22
1327,1.1.1.169,nadp,0.007,Glycerol,0.0203,0.74358974359,nadp:1.1.1.169
1328,1.1.1.276,nadp,0.54,Glycerol,0.0203,0.036230590755,nadp:1.1.1.276
1329,1.1.1.282,nadp,0.1,Glycerol,0.0203,0.168744804655,nadp:1.1.1.282
1330,1.1.1.381,nadp,0.54,Glycerol,0.0203,0.036230590755,nadp:1.1.1.381
1331,1.1.1.40,nadp,0.0415,Glycerol,0.0203,0.328478964401,nadp:1.1.1.40
1332,1.1.1.41,nadp,0.017,Glycerol,0.0203,0.544235924933,nadp:1.1.1.41
1333,1.1.1.42,nadp,0.0392,Glycerol,0.0203,0.341176470588,nadp:1.1.1.42
1334,1.1.1.44,nadp,0.049,Glycerol,0.0203,0.292929292929,nadp:1.1.1.44
1335,1.1.1.49,nadp,0.0075,Glycerol,0.0203,0.730215827338,nadp:1.1.1.49
1336,1.2.1.21,nadp,0.067,Glycerol,0.0203,0.232531500573,nadp:1.2.1.21
1337,1.2.1.39,nadp,0.22,Glycerol,0.0203,0.0844777361631,nadp:1.2.1.39
1338,1.2.1.4,nadp,0.1,Glycerol,0.0203,0.168744804655,nadp:1.2.1.4
1339,1.2.1.79,nadp,0.0446,Glycerol,0.0203,0.312788906009,nadp:1.2.1.79
1340,1.2.1.8,nadp,0.08,Glycerol,0.0203,0.202392821535,nadp:1.2.1.8
1341,1.2.1.91,nadp,0.056,Glycerol,0.0203,0.266055045872,nadp:1.2.1.91
1342,1.4.1.4,nadp,0.018,Glycerol,0.0203,0.530026109661,nadp:1.4.1.4
1343,3.1.3.7,nadp,2.7,Glycerol,0.0203,0.00746241223394,nadp:3.1.3.7
1344,3.1.4.16,nadp,0.15,Glycerol,0.0203,0.119201409278,nadp:3.1.4.16
1345,3.1.4.37,nadp,0.15,Glycerol,0.0203,0.119201409278,nadp:3.1.4.37
1346,1.1.1.169,nadph,0.004,Glycerol,0.1684,0.976798143852,nadph:1.1.1.169
1347,1.1.1.267,nadph,0.0005,Glycerol,0.1684,0.997039668443,nadph:1.1.1.267
1348,1.1.1.86,nadph,0.002,Glycerol,0.1684,0.988262910798,nadph:1.1.1.86
1349,1.1.1.B28,nadph,0.89,Glycerol,0.1684,0.15910808768,nadph:1.1.1.B28
1350,1.14.12.17,nadph,0.18,Glycerol,0.1684,0.483352468427,nadph:1.14.12.17
1351,1.14.13.59,nadph,0.07,Glycerol,0.1684,0.706375838926,nadph:1.14.13.59
1352,1.16.1.9,nadph,0.043,Glycerol,0.1684,0.796594134342,nadph:1.16.1.9
1353,1.18.1.2,nadph,0.0018,Glycerol,0.1684,0.989424206816,nadph:1.18.1.2
1354,1.2.1.21,nadph,0.025,Glycerol,0.1684,0.870734229576,nadph:1.2.1.21
1355,1.2.1.70,nadph,0.039,Glycerol,0.1684,0.811957569913,nadph:1.2.1.70
1356,1.3.1.34,nadph,0.0008,Glycerol,0.1684,0.995271867612,nadph:1.3.1.34
1357,1.3.1.98,nadph,0.0016,Glycerol,0.1684,0.990588235294,nadph:1.3.1.98
1358,1.4.1.13,nadph,0.0022,Glycerol,0.1684,0.987104337632,nadph:1.4.1.13
1359,1.4.1.4,nadph,0.035,Glycerol,0.1684,0.827925270403,nadph:1.4.1.4
1360,1.5.1.3,nadph,0.0019,Glycerol,0.1684,0.988843217851,nadph:1.5.1.3
1361,1.5.1.30,nadph,0.0054,Glycerol,0.1684,0.968929804373,nadph:1.5.1.30
1362,1.5.1.38,nadph,0.046,Glycerol,0.1684,0.785447761194,nadph:1.5.1.38
1363,1.5.1.41,nadph,0.043,Glycerol,0.1684,0.796594134342,nadph:1.5.1.41
1364,1.6.1.1,nadph,0.0683,Glycerol,0.1684,0.711449091677,nadph:1.6.1.1
1365,1.6.1.2,nadph,0.0051,Glycerol,0.1684,0.97060518732,nadph:1.6.1.2
1366,1.6.5.10,nadph,0.0105,Glycerol,0.1684,0.941307993292,nadph:1.6.5.10
1367,1.6.5.2,nadph,0.0656,Glycerol,0.1684,0.719658119658,nadph:1.6.5.2
1368,1.6.5.3,nadph,1.87,Glycerol,0.1684,0.0826138147567,nadph:1.6.5.3
1369,1.7.1.13,nadph,0.0002,Glycerol,0.1684,0.99881376038,nadph:1.7.1.13
1370,1.7.1.7,nadph,0.0147,Glycerol,0.1684,0.919716002185,nadph:1.7.1.7
1371,1.8.1.9,nadph,0.0008,Glycerol,0.1684,0.995271867612,nadph:1.8.1.9
1372,3.1.3.7,nadph,2.13,Glycerol,0.1684,0.0732683605987,nadph:3.1.3.7
1373,1.1.1.290,akg,0.093,Glycerol,0.9517,0.910979228487,akg:1.1.1.290
1374,1.1.1.95,akg,0.042,Glycerol,0.9517,0.957733722451,akg:1.1.1.95
1375,1.14.11.17,akg,0.009,Glycerol,0.9517,0.990631830957,akg:1.14.11.17
1376,1.4.1.13,akg,0.0047,Glycerol,0.9517,0.995085738185,akg:1.4.1.13
1377,1.4.1.4,akg,0.2,Glycerol,0.9517,0.826343665885,akg:1.4.1.4
1378,2.2.1.9,akg,1.5,Glycerol,0.9517,0.38817963046,akg:2.2.1.9
1379,2.6.1.1,akg,0.071,Glycerol,0.9517,0.930575926469,akg:2.6.1.1
1380,2.6.1.19,akg,1.07,Glycerol,0.9517,0.470742444477,akg:2.6.1.19
1381,2.6.1.29,akg,0.88,Glycerol,0.9517,0.519571982312,akg:2.6.1.29
1382,2.6.1.33,akg,0.22,Glycerol,0.9517,0.812238627635,akg:2.6.1.33
1383,2.6.1.42,akg,0.24,Glycerol,0.9517,0.798607031971,akg:2.6.1.42
1384,2.6.1.57,akg,0.23,Glycerol,0.9517,0.8053651519,akg:2.6.1.57
1385,1.1.1.290,pyr,0.128,Glycerol,4.6476,0.973197085183,pyr:1.1.1.290
1386,1.1.1.86,pyr,1.54,Glycerol,4.6476,0.751115133493,pyr:1.1.1.86
1387,1.2.4.1,pyr,0.2609,Glycerol,4.6476,0.946847305694,pyr:1.2.4.1
1388,2.2.1.6,pyr,1.0,Glycerol,4.6476,0.822933635527,pyr:2.2.1.6
1389,2.2.1.7,pyr,0.049,Glycerol,4.6476,0.989566920751,pyr:2.2.1.7
1390,2.3.1.54,pyr,2.37,Glycerol,4.6476,0.662277701778,pyr:2.3.1.54
1391,2.6.1.29,pyr,2.7,Glycerol,4.6476,0.632533072024,pyr:2.6.1.29
1392,2.7.9.2,pyr,0.083,Glycerol,4.6476,0.982454656915,pyr:2.7.9.2
1393,4.1.2.52,pyr,5.6,Glycerol,4.6476,0.453530582771,pyr:4.1.2.52
1394,4.3.3.7,pyr,0.15,Glycerol,4.6476,0.968734367184,pyr:4.3.3.7
1395,1.1.1.42,icit,0.0405,Glycerol,0.0188,0.317032040472,icit:1.1.1.42
1396,4.1.3.1,icit,0.018,Glycerol,0.0188,0.510869565217,icit:4.1.3.1
1397,1.1.1.44,6pgc,0.093,Glycerol,0.0644,0.40914866582,6pgc:1.1.1.44
1398,1.1.1.49,g6p,0.07,Glycerol,0.6147,0.89776544472,g6p:1.1.1.49
1399,2.4.1.15,g6p,7.5,Glycerol,0.6147,0.0757514141003,g6p:2.4.1.15
1400,2.6.1.16,g6p,16.0,Glycerol,0.6147,0.0369973577615,g6p:2.6.1.16
1401,5.3.1.9,g6p,0.28,Glycerol,0.6147,0.687045937186,g6p:5.3.1.9
1402,1.17.4.1,atp,0.07,Glycerol,4.7673,0.985529117483,atp:1.17.4.1
1403,2.1.2.2,atp,0.0774,Glycerol,4.7673,0.984023778562,atp:2.1.2.2
1404,2.5.1.6,atp,0.073,Glycerol,4.7673,0.984918290189,atp:2.5.1.6
1405,2.7.1.105,atp,0.06,Glycerol,4.7673,0.987570691691,atp:2.7.1.105
1406,2.7.1.107,atp,0.34,Glycerol,4.7673,0.933428621777,atp:2.7.1.107
1407,2.7.1.11,atp,0.008,Glycerol,4.7673,0.998324712584,atp:2.7.1.11
1408,2.7.1.12,atp,0.123,Glycerol,4.7673,0.974848168824,atp:2.7.1.12
1409,2.7.1.136,atp,0.0106,Glycerol,4.7673,0.997781452102,atp:2.7.1.136
1410,2.7.1.148,atp,0.02,Glycerol,4.7673,0.995822279782,atp:2.7.1.148
1411,2.7.1.16,atp,0.02,Glycerol,4.7673,0.995822279782,atp:2.7.1.16
1412,2.7.1.163,atp,2.0,Glycerol,4.7673,0.704461158808,atp:2.7.1.163
1413,2.7.1.165,atp,0.061,Glycerol,4.7673,0.987366153719,atp:2.7.1.165
1414,2.7.1.170,atp,1.0,Glycerol,4.7673,0.826608638358,atp:2.7.1.170
1415,2.7.1.2,atp,3.76,Glycerol,4.7673,0.559063243934,atp:2.7.1.2
1416,2.7.1.23,atp,0.23,Glycerol,4.7673,0.953975146579,atp:2.7.1.23
1417,2.7.1.25,atp,0.01,Glycerol,4.7673,0.997906767421,atp:2.7.1.25
1418,2.7.1.30,atp,0.0078,Glycerol,4.7673,0.998366526355,atp:2.7.1.30
1419,2.7.1.33,atp,0.115,Glycerol,4.7673,0.976445527723,atp:2.7.1.33
1420,2.7.1.39,atp,0.3,Glycerol,4.7673,0.940796874075,atp:2.7.1.39
1421,2.7.1.49,atp,0.1431,Glycerol,4.7673,0.970857771261,atp:2.7.1.49
1422,2.7.1.56,atp,0.12,Glycerol,4.7673,0.975446565588,atp:2.7.1.56
1423,2.7.1.59,atp,0.00014,Glycerol,4.7673,0.999970634135,atp:2.7.1.59
1424,2.7.1.6,atp,2.24,Glycerol,4.7673,0.680333366632,atp:2.7.1.6
1425,2.7.1.71,atp,0.16,Glycerol,4.7673,0.967527855012,atp:2.7.1.71
1426,2.7.1.73,atp,0.51,Glycerol,4.7673,0.90335967256,atp:2.7.1.73
1427,2.7.1.83,atp,0.33,Glycerol,4.7673,0.935259843447,atp:2.7.1.83
1428,2.7.1.95,atp,0.028,Glycerol,4.7673,0.994160949263,atp:2.7.1.95
1429,2.7.11.5,atp,0.0069,Glycerol,4.7673,0.998554731683,atp:2.7.11.5
1430,2.7.2.1,atp,0.07,Glycerol,4.7673,0.985529117483,atp:2.7.2.1
1431,2.7.2.11,atp,0.4,Glycerol,4.7673,0.922590134113,atp:2.7.2.11
1432,2.7.2.4,atp,0.18,Glycerol,4.7673,0.963616518101,atp:2.7.2.4
1433,2.7.2.8,atp,0.29,Glycerol,4.7673,0.942657149072,atp:2.7.2.8
1434,2.7.4.1,atp,1.4,Glycerol,4.7673,0.772996286868,atp:2.7.4.1
1435,2.7.4.12,atp,0.82,Glycerol,4.7673,0.85323859467,atp:2.7.4.12
1436,2.7.4.16,atp,0.27,Glycerol,4.7673,0.946399857066,atp:2.7.4.16
1437,2.7.4.22,atp,0.048,Glycerol,4.7673,0.990031773721,atp:2.7.4.22
1438,2.7.4.25,atp,0.038,Glycerol,4.7673,0.992092065012,atp:2.7.4.25
1439,2.7.4.3,atp,0.048,Glycerol,4.7673,0.990031773721,atp:2.7.4.3
1440,2.7.4.7,atp,0.193,Glycerol,4.7673,0.961091063041,atp:2.7.4.7
1441,2.7.4.9,atp,0.04,Glycerol,4.7673,0.991679321033,atp:2.7.4.9
1442,2.7.6.1,atp,0.023,Glycerol,4.7673,0.995198630566,atp:2.7.6.1
1443,2.7.6.3,atp,0.015,Glycerol,4.7673,0.996863433913,atp:2.7.6.3
1444,2.7.7.1,atp,0.5,Glycerol,4.7673,0.905074706206,atp:2.7.7.1
1445,2.7.7.18,atp,0.5,Glycerol,4.7673,0.905074706206,atp:2.7.7.18
1446,2.7.7.19,atp,0.13,Glycerol,4.7673,0.973454760787,atp:2.7.7.19
1447,2.7.7.27,atp,0.155,Glycerol,4.7673,0.968510655588,atp:2.7.7.27
1448,2.7.7.42,atp,0.15,Glycerol,4.7673,0.969495454823,atp:2.7.7.42
1449,2.7.7.58,atp,1.12,Glycerol,4.7673,0.809759991847,atp:2.7.7.58
1450,2.7.7.63,atp,0.0019,Glycerol,4.7673,0.999601610333,atp:2.7.7.63
1451,2.7.7.B5,atp,0.24,Glycerol,4.7673,0.952069977832,atp:2.7.7.B5
1452,2.7.9.2,atp,0.028,Glycerol,4.7673,0.994160949263,atp:2.7.9.2
1453,2.7.9.3,atp,0.9,Glycerol,4.7673,0.84119421947,atp:2.7.9.3
1454,2.7.99.B1,atp,4.0,Glycerol,4.7673,0.543759196104,atp:2.7.99.B1
1455,3.1.11.5,atp,0.085,Glycerol,4.7673,0.982482534056,atp:3.1.11.5
1456,3.1.3.5,atp,0.0209,Glycerol,4.7673,0.995635102961,atp:3.1.3.5
1457,3.1.4.16,atp,0.18,Glycerol,4.7673,0.963616518101,atp:3.1.4.16
1458,3.1.4.37,atp,0.18,Glycerol,4.7673,0.963616518101,atp:3.1.4.37
1459,3.4.21.53,atp,0.003,Glycerol,4.7673,0.999371108735,atp:3.4.21.53
1460,3.4.21.92,atp,0.21,Glycerol,4.7673,0.957808450365,atp:3.4.21.92
1461,3.4.24.B17,atp,0.021,Glycerol,4.7673,0.99561430988,atp:3.4.24.B17
1462,3.6.3.1,atp,0.878,Glycerol,4.7673,0.844472392964,atp:3.6.3.1
1463,3.6.3.14,atp,0.053,Glycerol,4.7673,0.989004833724,atp:3.6.3.14
1464,3.6.3.16,atp,0.035,Glycerol,4.7673,0.992711825584,atp:3.6.3.16
1465,3.6.3.18,atp,0.65,Glycerol,4.7673,0.880014029129,atp:3.6.3.18
1466,3.6.3.19,atp,0.143,Glycerol,4.7673,0.970877543124,atp:3.6.3.19
1467,3.6.3.27,atp,0.0239,Glycerol,4.7673,0.995011688095,atp:3.6.3.27
1468,3.6.3.31,atp,0.12,Glycerol,4.7673,0.975446565588,atp:3.6.3.31
1469,3.6.3.33,atp,0.053,Glycerol,4.7673,0.989004833724,atp:3.6.3.33
1470,3.6.3.39,atp,0.117,Glycerol,4.7673,0.976045697439,atp:3.6.3.39
1471,3.6.3.43,atp,0.36,Glycerol,4.7673,0.929787607513,atp:3.6.3.43
1472,3.6.3.5,atp,0.0026,Glycerol,4.7673,0.999454915197,atp:3.6.3.5
1473,3.6.3.54,atp,0.5,Glycerol,4.7673,0.905074706206,atp:3.6.3.54
1474,3.6.4.10,atp,1.9e-05,Glycerol,4.7673,0.999996014531,atp:3.6.4.10
1475,3.6.4.8,atp,0.28,Glycerol,4.7673,0.944524795435,atp:3.6.4.8
1476,3.6.4.9,atp,0.007,Glycerol,4.7673,0.998533816476,atp:3.6.4.9
1477,4.6.1.1,atp,0.27,Glycerol,4.7673,0.946399857066,atp:4.6.1.1
1478,6.1.1.1,atp,0.5,Glycerol,4.7673,0.905074706206,atp:6.1.1.1
1479,6.1.1.10,atp,0.41,Glycerol,4.7673,0.920808143241,atp:6.1.1.10
1480,6.1.1.11,atp,6.8e-05,Glycerol,4.7673,0.999985736364,atp:6.1.1.11
1481,6.1.1.12,atp,0.09,Glycerol,4.7673,0.981471187697,atp:6.1.1.12
1482,6.1.1.14,atp,0.014,Glycerol,4.7673,0.997071926045,atp:6.1.1.14
1483,6.1.1.16,atp,0.22,Glycerol,4.7673,0.955887955407,atp:6.1.1.16
1484,6.1.1.17,atp,0.1,Glycerol,4.7673,0.979454728494,atp:6.1.1.17
1485,6.1.1.18,atp,0.04,Glycerol,4.7673,0.991679321033,atp:6.1.1.18
1486,6.1.1.19,atp,0.9,Glycerol,4.7673,0.84119421947,atp:6.1.1.19
1487,6.1.1.2,atp,0.2,Glycerol,4.7673,0.959736677873,atp:6.1.1.2
1488,6.1.1.21,atp,0.56,Glycerol,4.7673,0.894881084227,atp:6.1.1.21
1489,6.1.1.22,atp,0.076,Glycerol,4.7673,0.984308219602,atp:6.1.1.22
1490,6.1.1.24,atp,0.62,Glycerol,4.7673,0.884914521189,atp:6.1.1.24
1491,6.1.1.3,atp,0.267,Glycerol,4.7673,0.946963828139,atp:6.1.1.3
1492,6.1.1.4,atp,0.24,Glycerol,4.7673,0.952069977832,atp:6.1.1.4
1493,6.1.1.5,atp,0.00054,Glycerol,4.7673,0.999886741166,atp:6.1.1.5
1494,6.1.1.6,atp,0.012,Glycerol,4.7673,0.997489172054,atp:6.1.1.6
1495,6.1.1.7,atp,0.083,Glycerol,4.7673,0.982887656434,atp:6.1.1.7
1496,6.1.1.9,atp,9.4,Glycerol,4.7673,0.336500250577,atp:6.1.1.9
1497,6.1.1.B3,atp,0.17,Glycerol,4.7673,0.965568225548,atp:6.1.1.B3
1498,6.2.1.26,atp,0.0735,Glycerol,4.7673,0.984816559246,atp:6.2.1.26
1499,6.2.1.3,atp,0.025,Glycerol,4.7673,0.994783298208,atp:6.2.1.3
1500,6.2.1.5,atp,0.0145,Glycerol,4.7673,0.996967669079,atp:6.2.1.5
1501,6.3.1.2,atp,0.2,Glycerol,4.7673,0.959736677873,atp:6.3.1.2
1502,6.3.2.1,atp,1.75,Glycerol,4.7673,0.731483896706,atp:6.3.2.1
