,EC_number,Organism,LigandID,Literature,LigandName,chebiID,bigg.metabolite,KEGG_ID,Compound
15916,2.8.1.2,Rattus norvegicus,121,674808,thioredoxin,CHEBI:15033,trdrd,C00342,Thioredoxin
15917,2.8.1.2,Rattus norvegicus,121,694056,thioredoxin,CHEBI:15033,trdrd,C00342,Thioredoxin
15918,2.8.1.2,Mus musculus,121,723958,thioredoxin,CHEBI:15033,trdrd,C00342,Thioredoxin
15919,2.8.1.2,Rattus norvegicus,121,723958,thioredoxin,CHEBI:15033,trdrd,C00342,Thioredoxin
15920,2.8.1.4,Rattus norvegicus,63,643808,2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
15921,2.8.1.5,thermophilic iron-oxidizing bacterium strain TI-1,21,645579,EDTA,CHEBI:42191,,C00284,EDTA
15922,2.8.1.5,thermophilic iron-oxidizing bacterium strain TI-1,239,645579,o-phenanthroline,CHEBI:44975,,C00604,"1,10-Phenanthroline"
15923,2.8.1.5,thermophilic iron-oxidizing bacterium strain TI-1,3096,645579,Sodium cyanide,CHEBI:33192,,C18673,Sodium cyanide
15924,2.8.1.6,Escherichia coli,4786,645585,amino acid,,,,
15925,2.8.1.6,Escherichia coli,2264,645594,asparagine,CHEBI:58048,asn__L,,
15926,2.8.1.6,Arabidopsis thaliana,106,645610,"D-fructose 1,6-bisphosphate",CHEBI:28013,fdp_B,C05378,"beta-D-Fructose 1,6-bisphosphate"
15927,2.8.1.6,Lysinibacillus sphaericus,45,645582,dithiothreitol,CHEBI:42170,,,
15928,2.8.1.6,Escherichia coli,45,645593,dithiothreitol,CHEBI:42170,,,
15929,2.8.1.6,Escherichia coli,45,645595,dithiothreitol,CHEBI:42170,,,
15930,2.8.1.6,Escherichia coli,45,645609,dithiothreitol,CHEBI:42170,,,
15931,2.8.1.6,Arabidopsis thaliana,45,645610,dithiothreitol,CHEBI:42170,,,
15932,2.8.1.6,Escherichia coli,45,645613,dithiothreitol,CHEBI:42170,,,
15933,2.8.1.6,Escherichia coli,1054,645599,flavodoxin,,,,
15934,2.8.1.6,Escherichia coli,52541,645595,flavodoxin reductase,,,,
15935,2.8.1.6,Escherichia coli,52541,645599,flavodoxin reductase,,,,
15936,2.8.1.6,Escherichia coli,295,645593,"fructose 1,6-diphosphate",CHEBI:28013,fdp_B,C05378,"beta-D-Fructose 1,6-bisphosphate"
15937,2.8.1.6,Lysinibacillus sphaericus,74,645582,L-cysteine,CHEBI:35235,cys__L,,
15938,2.8.1.6,Escherichia coli,74,645585,L-cysteine,CHEBI:35235,cys__L,,
15939,2.8.1.6,Escherichia coli,74,"645593, 645594",L-cysteine,CHEBI:35235,cys__L,,
15940,2.8.1.6,Escherichia coli,74,645609,L-cysteine,CHEBI:35235,cys__L,,
15941,2.8.1.6,Arabidopsis thaliana,74,645610,L-cysteine,CHEBI:35235,cys__L,,
15942,2.8.1.6,Escherichia coli,116081,645599,MioC,,,,
15943,2.8.1.6,Escherichia coli,2,645593,more,,,,
15944,2.8.1.6,Arabidopsis thaliana,2,645610,more,,,,
15945,2.8.1.6,Escherichia coli,116199,645614,NifS,,,,
15946,2.8.1.6,Escherichia coli,116200,645614,NifU,,,,
15947,2.8.1.6,Escherichia coli,31117,645585,Pyridine nucleotide,,,,
15948,2.8.1.6,Escherichia coli,32,645609,pyridoxal 5'-phosphate,CHEBI:18405,pydx5p,C00018,Pyridoxal phosphate
15949,2.8.1.6,Lysinibacillus sphaericus,24,645582,S-adenosyl-L-methionine,CHEBI:15414,amet,C00019,S-Adenosyl-L-methionine
15950,2.8.1.6,Lysinibacillus sphaericus,24,"645583, 645588, 645589",S-adenosyl-L-methionine,CHEBI:15414,amet,C00019,S-Adenosyl-L-methionine
15951,2.8.1.6,Escherichia coli,24,645594,S-adenosyl-L-methionine,CHEBI:15414,amet,C00019,S-Adenosyl-L-methionine
15952,2.8.1.6,Bacillus subtilis,24,645605,S-adenosyl-L-methionine,CHEBI:15414,amet,C00019,S-Adenosyl-L-methionine
15953,2.8.1.6,Escherichia coli,24,"645583, 645585, 645593, 645595, 645605",S-adenosyl-L-methionine,CHEBI:15414,amet,C00019,S-Adenosyl-L-methionine
15954,2.8.1.6,Escherichia coli,24,645608,S-adenosyl-L-methionine,CHEBI:15414,amet,C00019,S-Adenosyl-L-methionine
15955,2.8.1.6,Arabidopsis thaliana,24,645610,S-adenosyl-L-methionine,CHEBI:15414,amet,C00019,S-Adenosyl-L-methionine
15956,2.8.1.6,Escherichia coli,24,"645597, 645598, 645612",S-adenosyl-L-methionine,CHEBI:15414,amet,C00019,S-Adenosyl-L-methionine
15957,2.8.1.6,Escherichia coli,98781,645585,thiamine diphosphate-dependent protein,,,,
15958,2.8.1.7,Synechocystis sp.,45,645621,dithiothreitol,CHEBI:42170,,,
15959,2.8.1.7,Haloferax volcanii,45,727067,dithiothreitol,CHEBI:42170,,,
15960,2.8.1.7,Arabidopsis thaliana,67638,726016,frataxin,,,,
15961,2.8.1.7,Escherichia coli,115828,645638,IcsU,,,,
15962,2.8.1.7,Saccharomyces cerevisiae,174835,724238,Isd11p,,,,
15963,2.8.1.7,Arabidopsis thaliana,2,674773,more,,,,
15964,2.8.1.7,Saccharomyces cerevisiae,127700,661595,protein Isd11,,,,
15965,2.8.1.7,Escherichia coli,4558,661771,pyridoxal-5'-phosphate,CHEBI:18405,pydx5p,C00018,Pyridoxal phosphate
15966,2.8.1.7,Synechocystis sp.,31,645621,pyruvate,CHEBI:32816,pyr,C00022,Pyruvate
15967,2.8.1.7,Escherichia coli,31,645632,pyruvate,CHEBI:32816,pyr,C00022,Pyruvate
15968,2.8.1.7,Escherichia coli,116823,645634,Suf protein family,,,,
15969,2.8.1.7,Dickeya chrysanthemi,33600,645628,SufE,,,,
15970,2.8.1.7,Escherichia coli,33600,645628,SufE,,,,
15971,2.8.1.7,Escherichia coli,33600,645634,SufE,,,,
15972,2.8.1.10,Escherichia coli,5,715465,2 NADPH,CHEBI:16474,nadph,C00005,NADPH
15973,2.8.1.10,Escherichia coli,404,715465,S-adenosylmethionine,CHEBI:15414,amet,C00019,S-Adenosyl-L-methionine
15974,2.8.1.11,Escherichia coli,172460,722726,IscS protein,,,,
15975,2.8.1.11,Escherichia coli,172461,722726,YnjE protein,,,,
15976,2.8.2.B1,Rhodospirillum rubrum,399,671633,(NH4)2SO4,CHEBI:62946,,,
15977,2.8.2.1,Rattus norvegicus,68,645665,"adenosine 3',5'-bisphosphate",CHEBI:17985,pap,C00054,"Adenosine 3',5'-bisphosphate"
15978,2.8.2.1,Rattus norvegicus,68,724077,"adenosine 3',5'-bisphosphate",CHEBI:17985,pap,C00054,"Adenosine 3',5'-bisphosphate"
15979,2.8.2.1,Rattus norvegicus,2482,724830,Diamide,CHEBI:48958,,,
15980,2.8.2.1,Canis lupus familiaris,21,645641,EDTA,CHEBI:42191,,C00284,EDTA
15981,2.8.2.B1,Euglena gracilis,21,289091,EDTA,CHEBI:42191,,C00284,EDTA
15982,2.8.2.B1,Euglena sp.,21,289091,EDTA,CHEBI:42191,,C00284,EDTA
15983,2.8.2.1,Homo sapiens,452,645686,ferulic acid,CHEBI:17620,fer,C01494,Ferulate
15984,2.8.2.1,Homo sapiens,764,645686,gallic acid,CHEBI:30778,ga,C01424,Gallate
15985,2.8.2.1,Homo sapiens,21610,645686,gentisic acid,CHEBI:17189,,C00628,"2,5-Dihydroxybenzoate"
15986,2.8.2.1,Rattus norvegicus,142,645642,GSH,CHEBI:16856,,C00051,Glutathione
15987,2.8.2.1,Homo sapiens,13193,645686,m-coumaric acid,CHEBI:32357,3hcinnm,C12621,trans-3-Hydroxycinnamate
15988,2.8.2.1,Rattus norvegicus,2,645672,more,,,,
15989,2.8.2.1,Homo sapiens,2,645688,more,,,,
15990,2.8.2.1,Rattus norvegicus,2,645688,more,,,,
15991,2.8.2.1,Homo sapiens,2,661915,more,,,,
15992,2.8.2.1,Rattus norvegicus,2,672845,more,,,,
15993,2.8.2.1,Homo sapiens,2,672912,more,,,,
15994,2.8.2.1,Homo sapiens,2,675751,more,,,,
15995,2.8.2.1,Homo sapiens,135818,671885,morpholinosydnonimine,,,,
15996,2.8.2.B1,Rhodospirillum rubrum,733,671633,Na2SO4,CHEBI:32149,,C13199,Sodium sulfate
15997,2.8.2.1,Homo sapiens,6721,645686,o-coumaric acid,CHEBI:18125,,C01772,trans-2-Hydroxycinnamate
15998,2.8.2.1,Homo sapiens,1190,645686,p-coumaric acid,CHEBI:32374,T4hcinnm,C00811,4-Coumarate
15999,2.8.2.1,Homo sapiens,3394,645686,p-hydroxybenzoic acid,CHEBI:30763,4hbz,C00156,4-Hydroxybenzoate
16000,2.8.2.1,Rattus norvegicus,624,724830,tert-butyl hydroperoxide,CHEBI:64090,,,
16001,2.8.2.2,Mesocricetus auratus,153,645775,cysteine,CHEBI:35235,cys__L,,
16002,2.8.2.2,Rattus norvegicus,44,645773,glutathione,CHEBI:16856,,C00051,Glutathione
16003,2.8.2.2,Rattus norvegicus,2,645792,more,,,,
16004,2.8.2.2,Homo sapiens,2,677218,more,,,,
16005,2.8.2.2,Mus musculus,2,692086,more,,,,
16006,2.8.2.2,Homo sapiens,2,693816,more,,,,
16007,2.8.2.2,Homo sapiens,42,645786,NaCl,CHEBI:26710,,C13563,Sodium chloride
16008,2.8.2.3,Cavia porcellus,2,645858,more,,,,
16009,2.8.2.3,Oryctolagus cuniculus,2,645858,more,,,,
16010,2.8.2.3,Rattus norvegicus,2,645858,more,,,,
16011,2.8.2.4,Homo sapiens,52183,645897,17-hydroxy-19-nor-7-methyl-17-pregn-5(10)-en-20-yn-3-one,,,,
16012,2.8.2.4,Homo sapiens,52183,645898,17-hydroxy-19-nor-7-methyl-17-pregn-5(10)-en-20-yn-3-one,,,,
16013,2.8.2.4,Bos taurus,63,"645869, 645870",2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
16014,2.8.2.4,Homo sapiens,147706,671361,3alpha-hydroxy-tibolone,,,,
16015,2.8.2.4,Homo sapiens,7707,671361,3alpha-tibolone,,,,
16016,2.8.2.4,Homo sapiens,147707,671361,3beta-hydroxy-tibolone,,,,
16017,2.8.2.4,Homo sapiens,6854,701711,3beta-hydroxytibolone,,,,
16018,2.8.2.4,Homo sapiens,7708,671361,3beta-tibolone,,,,
16019,2.8.2.4,Homo sapiens,135819,671361,4-ene-tibolone,,,,
16020,2.8.2.4,Mus musculus,268,645901,cAMP,CHEBI:17489,camp,C00575,"3',5'-Cyclic AMP"
16021,2.8.2.4,Homo sapiens,1809,701711,celecoxib,CHEBI:41423,,C07589,Celecoxib
16022,2.8.2.4,Bos taurus,153,"645867, 645869",cysteine,CHEBI:35235,cys__L,,
16023,2.8.2.4,Bos taurus,45,645870,dithiothreitol,CHEBI:42170,,,
16024,2.8.2.4,Homo sapiens,17694,671361,medrogestone,,,,
16025,2.8.2.4,Homo sapiens,17694,701711,medrogestone,,,,
16026,2.8.2.4,Homo sapiens,1536,693848,Melatonin,CHEBI:16796,melatn,C01598,Melatonin
16027,2.8.2.4,Cavia porcellus,52668,645875,monothiolglycerol,CHEBI:74537,,,
16028,2.8.2.4,Cavia porcellus,52668,645877,monothiolglycerol,CHEBI:74537,,,
16029,2.8.2.4,Homo sapiens,2,675086,more,,,,
16030,2.8.2.4,Mus musculus,2,675086,more,,,,
16031,2.8.2.4,Homo sapiens,2,691194,more,,,,
16032,2.8.2.4,Homo sapiens,2,691624,more,,,,
16033,2.8.2.4,Mus musculus,2,691624,more,,,,
16034,2.8.2.4,Homo sapiens,3479,690848,N-acetylcysteine,CHEBI:28939,,C06809,Acetylcysteine
16035,2.8.2.4,Homo sapiens,42,645884,NaCl,CHEBI:26710,,C13563,Sodium chloride
16036,2.8.2.4,Homo sapiens,23295,671361,nomegestrol acetate,,,,
16037,2.8.2.4,Homo sapiens,23295,701711,nomegestrol acetate,,,,
16038,2.8.2.4,Homo sapiens,286,645891,progesterone,CHEBI:17026,prgstrn,C00410,Progesterone
16039,2.8.2.4,Homo sapiens,12828,671361,Promegestone,,,,
16040,2.8.2.4,Homo sapiens,12828,701711,Promegestone,,,,
16041,2.8.2.4,Homo sapiens,137,701711,quercetin,CHEBI:16243,,C00389,Quercetin
16042,2.8.2.4,Homo sapiens,799,701711,resveratrol,CHEBI:45713,,C03582,Resveratrol
16043,2.8.2.4,Homo sapiens,5772,671361,tibolone,CHEBI:32223,,,
16044,2.8.2.4,Homo sapiens,5772,701711,tibolone,CHEBI:32223,,,
16045,2.8.2.5,Gallus gallus,63,645747,2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
16046,2.8.2.5,Rattus norvegicus,63,645916,2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
16047,2.8.2.5,Gallus gallus,31178,645747,Basic proteins,,,,
16048,2.8.2.5,Gallus gallus,45,645747,dithiothreitol,CHEBI:42170,,,
16049,2.8.2.5,Gallus gallus,45,645751,dithiothreitol,CHEBI:42170,,,
16050,2.8.2.5,Rattus norvegicus,45,645916,dithiothreitol,CHEBI:42170,,,
16051,2.8.2.5,Gallus gallus,44,645747,glutathione,CHEBI:16856,,C00051,Glutathione
16052,2.8.2.5,Rattus norvegicus,44,645916,glutathione,CHEBI:16856,,C00051,Glutathione
16053,2.8.2.5,Gallus gallus,1017,645747,histone,,,,
16054,2.8.2.5,Gallus gallus,3115,645747,lysozyme,,,,
16055,2.8.2.5,Gallus gallus,2,645911,more,,,,
16056,2.8.2.5,Mus musculus,1832,645748,Nonidet P-40,,,,
16057,2.8.2.5,Gallus gallus,2048,645747,Polyamines,,,,
16058,2.8.2.5,Gallus gallus,1289,645747,protamine,,,,
16059,2.8.2.5,Gallus gallus,1289,645911,protamine,,,,
16060,2.8.2.5,Rattus norvegicus,1289,645916,protamine,,,,
16061,2.8.2.5,Homo sapiens,1289,645919,protamine,,,,
16062,2.8.2.5,Gallus gallus,148,645747,spermidine,CHEBI:16610,spmd,C00315,Spermidine
16063,2.8.2.5,Gallus gallus,197,645747,spermine,CHEBI:15746,sprm,C00750,Spermine
16064,2.8.2.5,Gallus gallus,197,645911,spermine,CHEBI:15746,sprm,C00750,Spermine
16065,2.8.2.5,Mus musculus,61,645748,Triton X-100,,,,
16066,2.8.2.5,Mus musculus,61,645749,Triton X-100,,,,
16067,2.8.2.6,Pseudomonas sp.,2171,643828,3'-phosphoadenosine 5'-phosphosulfate,CHEBI:17980,paps,C00053,3'-Phosphoadenylyl sulfate
16068,2.8.2.6,Pseudomonas sp.,425,643828,adenosine 5'-phosphosulfate,CHEBI:17709,aps,C00224,Adenylyl sulfate
16069,2.8.2.6,Aspergillus nidulans,69,643827,ethanol,CHEBI:16236,etoh,C00469,Ethanol
16070,2.8.2.6,Aspergillus nidulans,44184,643827,glycol,CHEBI:30742,,C01380,Ethylene glycol
16071,2.8.2.6,Aspergillus nidulans,947,643827,n-Propanol,CHEBI:28831,ppoh,C05979,Propane-1-ol
16072,2.8.2.6,Limonium perezii,42,643830,NaCl,CHEBI:26710,,C13563,Sodium chloride
16073,2.8.2.8,Oryctolagus cuniculus,3109,645925,Estrogen,CHEBI:41922,,C07620,Diethylstilbestrol
16074,2.8.2.8,Mus musculus,12549,725446,Heparin sulfate,,,,
16075,2.8.2.9,Rattus norvegicus,63,644819,2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
16076,2.8.2.9,Rattus norvegicus,303,644835,"5,5'-dithiobis(2-nitrobenzoate)",CHEBI:86228,,,
16077,2.8.2.9,Rattus norvegicus,2482,644835,Diamide,CHEBI:48958,,,
16078,2.8.2.9,Rattus norvegicus,45,644819,dithiothreitol,CHEBI:42170,,,
16079,2.8.2.9,Rattus norvegicus,44,644819,glutathione,CHEBI:16856,,C00051,Glutathione
16080,2.8.2.9,Rattus norvegicus,973,644835,glutathione disulfide,CHEBI:17858,gthox,C00127,Glutathione disulfide
16081,2.8.2.11,Mus musculus,4,645693,ATP,CHEBI:15422,atp,C00002,ATP
16082,2.8.2.11,Rattus norvegicus,4,645696,ATP,CHEBI:15422,atp,C00002,ATP
16083,2.8.2.11,Mus musculus,4,645699,ATP,CHEBI:15422,atp,C00002,ATP
16084,2.8.2.11,Rattus norvegicus,2,645694,more,,,,
16085,2.8.2.11,Homo sapiens,2,645697,more,,,,
16086,2.8.2.11,Homo sapiens,2,645700,more,,,,
16087,2.8.2.11,Homo sapiens,42,645703,NaCl,CHEBI:26710,,C13563,Sodium chloride
16088,2.8.2.11,Mus musculus,61,645699,Triton X-100,,,,
16089,2.8.2.11,Mus musculus,3674,645693,vitamin K1,CHEBI:18067,phllqne,C02059,Phylloquinone
16090,2.8.2.13,Mus musculus,63,643818,2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
16091,2.8.2.13,Mus musculus,153,643818,cysteine,CHEBI:35235,cys__L,,
16092,2.8.2.13,Mus musculus,441,643818,deoxycholate,CHEBI:28834,,C04483,Deoxycholic acid
16093,2.8.2.13,Mus musculus,21,643818,EDTA,CHEBI:42191,,C00284,EDTA
16094,2.8.2.13,Mus musculus,44,643818,glutathione,CHEBI:16856,,C00051,Glutathione
16095,2.8.2.13,Mus musculus,555,643818,Tween 20,,,,
16096,2.8.2.14,Homo sapiens,147704,676007,constitutive androstane receptor,,,,
16097,2.8.2.14,Rattus norvegicus,3109,645717,Estrogen,CHEBI:41922,,C07620,Diethylstilbestrol
16098,2.8.2.14,Homo sapiens,147703,676007,pregnane X receptor,,,,
16099,2.8.2.14,Mus musculus,135817,673838,pregnenolone-16alpha-carbonitrile,CHEBI:35591,,C15637,Pregnenolone carbonitrile
16100,2.8.2.14,Mus musculus,2767,673838,vitamin D3,CHEBI:28940,vitd3,C05443,Vitamin D3
16101,2.8.2.15,Homo sapiens,1809,661577,celecoxib,CHEBI:41423,,C07589,Celecoxib
16102,2.8.2.15,Mus musculus,2,673311,more,,,,
16103,2.8.2.15,Homo sapiens,2,673350,more,,,,
16104,2.8.2.15,Mus musculus,2,673838,more,,,,
16105,2.8.2.15,Homo sapiens,2,674394,more,,,,
16106,2.8.2.15,Homo sapiens,2,675998,more,,,,
16107,2.8.2.15,Homo sapiens,2,676007,more,,,,
16108,2.8.2.17,Gallus gallus,31178,645747,Basic proteins,,,,
16109,2.8.2.17,Bos taurus,45400,645752,Chondroitin sulfates,,,,
16110,2.8.2.17,Gallus gallus,1017,645747,histone,,,,
16111,2.8.2.17,Gallus gallus,3115,645747,lysozyme,,,,
16112,2.8.2.17,Bos taurus,3115,645752,lysozyme,,,,
16113,2.8.2.17,Gallus gallus,2,645753,more,,,,
16114,2.8.2.17,Bos taurus,2769,645752,poly-L-lysine,,,,
16115,2.8.2.17,Gallus gallus,2048,645747,Polyamines,,,,
16116,2.8.2.17,Gallus gallus,1289,645747,protamine,,,,
16117,2.8.2.17,Bos taurus,1289,645752,protamine,,,,
16118,2.8.2.17,Gallus gallus,1289,645755,protamine,,,,
16119,2.8.2.17,Gallus gallus,1289,645760,protamine,,,,
16120,2.8.2.17,Gallus gallus,148,645747,spermidine,CHEBI:16610,spmd,C00315,Spermidine
16121,2.8.2.17,Bos taurus,148,645752,spermidine,CHEBI:16610,spmd,C00315,Spermidine
16122,2.8.2.17,Gallus gallus,197,645747,spermine,CHEBI:15746,sprm,C00750,Spermine
16123,2.8.2.17,Bos taurus,197,645752,spermine,CHEBI:15746,sprm,C00750,Spermine
16124,2.8.2.18,Rattus norvegicus,2,645722,more,,,,
16125,2.8.2.19,Rattus norvegicus,235,"643819, 643820",NaF,CHEBI:28741,,C08142,Sodium fluoride
16126,2.8.2.19,Rattus norvegicus,61,"643819, 643820",Triton X-100,,,,
16127,2.8.2.20,Rattus norvegicus,236,645805,5'-AMP,CHEBI:16027,amp,C00020,AMP
16128,2.8.2.20,Rattus norvegicus,236,645820,5'-AMP,CHEBI:16027,amp,C00020,AMP
16129,2.8.2.20,Rattus norvegicus,20068,645821,6-keto-prostaglandin F1alpha,CHEBI:28158,,C05961,6-Keto-prostaglandin F1alpha
16130,2.8.2.20,Rattus norvegicus,1137,645805,CHAPS,CHEBI:1418,,C11321,3-((3-Cholamidopropyl)dimethylammonium)-1-propanesulfonate
16131,2.8.2.20,Rattus norvegicus,45,645820,dithiothreitol,CHEBI:42170,,,
16132,2.8.2.20,Homo sapiens,2491,645805,Lubrol Px,CHEBI:78770,,,
16133,2.8.2.20,Rattus norvegicus,2491,645805,Lubrol Px,CHEBI:78770,,,
16134,2.8.2.20,Homo sapiens,2491,645815,Lubrol Px,CHEBI:78770,,,
16135,2.8.2.20,Rattus norvegicus,695,645807,lysophosphatidylcholine,,,,
16136,2.8.2.20,Homo sapiens,6,705836,Mg2+,CHEBI:18420,mg2,C00305,Magnesium cation
16137,2.8.2.20,Homo sapiens,11,705836,Mn2+,CHEBI:29035,mn2,,
16138,2.8.2.20,Rattus norvegicus,2,645805,more,,,,
16139,2.8.2.20,Rattus norvegicus,2,645821,more,,,,
16140,2.8.2.20,Rattus norvegicus,2,"645819, 645825",more,,,,
16141,2.8.2.20,Rattus norvegicus,2,645826,more,,,,
16142,2.8.2.20,Rattus norvegicus,1832,645805,Nonidet P-40,,,,
16143,2.8.2.20,Rattus norvegicus,1832,645820,Nonidet P-40,,,,
16144,2.8.2.20,Rattus norvegicus,380,645807,oleic acid,CHEBI:16196,ocdcea,C00712,(9Z)-Octadecenoic acid
16145,2.8.2.20,Rattus norvegicus,473,645807,phosphatidylinositol,,,,
16146,2.8.2.20,Rattus norvegicus,430,645807,phosphatidylserine,,,,
16147,2.8.2.20,Rattus norvegicus,913,645821,prostaglandin E2,CHEBI:15551,prostge2,C00584,Prostaglandin E2
16148,2.8.2.20,Rattus norvegicus,2217,645821,prostaglandin F2alpha,CHEBI:15553,prostgf2,C00639,Prostaglandin F2alpha
16149,2.8.2.20,Rattus norvegicus,1066,645820,sodium dodecylsulfate,CHEBI:8984,,C11166,SDS
16150,2.8.2.20,Rattus norvegicus,44826,645820,Sofalcone,,,,
16151,2.8.2.20,Rattus norvegicus,61,645804,Triton X-100,,,,
16152,2.8.2.20,Rattus norvegicus,61,645805,Triton X-100,,,,
16153,2.8.2.20,Homo sapiens,61,"645805, 645815",Triton X-100,,,,
16154,2.8.2.20,Rattus norvegicus,61,645820,Triton X-100,,,,
16155,2.8.2.20,Rattus norvegicus,555,645805,Tween 20,,,,
16156,2.8.2.20,Rattus norvegicus,555,645820,Tween 20,,,,
16157,2.8.2.20,Rattus norvegicus,514,645805,Tween 80,,,,
16158,2.8.2.21,Homo sapiens,1289,645835,protamine,,,,
16159,2.8.2.21,Gallus gallus,1289,645836,protamine,,,,
16160,2.8.2.22,Eubacterium sp.,16199,645837,Diethyldicarbamate,,,,
16161,2.8.2.22,Streptomyces sp.,21,725393,EDTA,CHEBI:42191,,C00284,EDTA
16162,2.8.2.22,Lelliottia amnigena,2,660838,more,,,,
16163,2.8.2.22,Escherichia coli,147705,693650,thioredoxin-like protein DsbL,,,,
